record_id,rank,work,mp_name,state,constituency,allocation_amount,investigation_priority_level,investigation_priority_score,primary_detector,highest_severity,integrity_status,integrity_score,payment_gate_recommendation,payment_gate_reason,peer_group_level,peer_count,peer_median,amount_deviation_percent,amount_ratio_to_median,reality_gap_status,reality_gap,evidence_json,required_next_evidence_json,disclaimer
117,1,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",SHRI Rajeev Chandrashekhar,Karnataka,Sitting Rajya Sabha,500000.0,HIGH,61.0,exact_duplicate,critical,RED,39.0,HOLD_AND_INSPECT,"Case exhibits high/critical investigation priority, indicating substantial statistical anomaly profile.",local,26,500000.0,0.0,1.0,not_available,,"[{""evidence_type"": ""allocation_amount"", ""status"": ""available"", ""value"": 500000.0, ""unit"": ""INR"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Project allocation amount of INR 500,000 is available"", ""confidence"": 1.0}, {""evidence_type"": ""mp_name"", ""status"": ""available"", ""value"": ""SHRI Rajeev Chandrashekhar"", ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Member of Parliament is recorded as 'SHRI Rajeev Chandrashekhar'"", ""confidence"": 1.0}, {""evidence_type"": ""location"", ""status"": ""available"", ""value"": {""state"": ""Karnataka"", ""constituency"": ""Sitting Rajya Sabha""}, ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Located in State: 'Karnataka', Constituency: 'Sitting Rajya Sabha'"", ""confidence"": 1.0}, {""evidence_type"": ""recommended_date"", ""status"": ""available"", ""value"": ""2024-03-03"", ""unit"": ""date"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Project recommended date is 2024-03-03 (age: 12 days, classification: aging)"", ""confidence"": 1.0}, {""evidence_type"": ""work_type"", ""status"": ""available"", ""value"": ""road"", ""unit"": ""text"", ""source"": ""mplads_features.csv"", ""explanation"": ""Work category classified as 'road'"", ""confidence"": 0.9}, {""evidence_type"": ""work_description"", ""status"": ""available"", ""value"": ""NA - Construction of roads, link roads, pathways or any other road with or without drainage system"", ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Original work description is available"", ""confidence"": 1.0}, {""evidence_type"": ""peer_comparison_count"", ""status"": ""derived"", ""value"": 26, ""unit"": ""count"", ""source"": ""peer_benchmark.py"", ""explanation"": ""Identified 26 peers in reference comparison group (status: success)"", ""confidence"": 0.95}, {""evidence_type"": ""peer_amount_ratio"", ""status"": ""derived"", ""value"": 1.0, ""unit"": ""ratio"", ""source"": ""peer_benchmark.py"", ""explanation"": ""Ratio of project amount to median peer amount is 1.00"", ""confidence"": 0.95}, {""evidence_type"": ""priority_scoring"", ""status"": ""derived"", ""value"": {""level"": ""HIGH"", ""score"": 61.0}, ""unit"": ""score"", ""source"": ""investigation_cases.json"", ""explanation"": ""Investigation priority level is HIGH (score: 61.0)"", ""confidence"": 1.0}, {""evidence_type"": ""detector_triggers"", ""status"": ""derived"", ""value"": [""cost"", ""exact_duplicate"", ""pattern""], ""unit"": ""list"", ""source"": ""investigation_cases.json"", ""explanation"": ""Active detectors triggered: cost, exact_duplicate, pattern"", ""confidence"": 1.0}, {""evidence_type"": ""vendor_name"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Vendor information is not captured in the current public database"", ""confidence"": 1.0}, {""evidence_type"": ""site_photograph"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Physical progress site photographs are not linked in the current schema"", ""confidence"": 1.0}, {""evidence_type"": ""measurement_book_extract"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Audited engineering Measurement Book logs are missing"", ""confidence"": 1.0}, {""evidence_type"": ""sanction_order"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Official administrative project sanction order document is unavailable"", ""confidence"": 1.0}, {""evidence_type"": ""payment_details"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Bank transaction details and check disbursements are not available"", ""confidence"": 1.0}, {""evidence_type"": ""physical_progress"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Physical construction progress percentage is not available"", ""confidence"": 1.0}, {""evidence_type"": ""fund_utilization"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Actual fund utilization percentage is not available"", ""confidence"": 1.0}]","[""Official administrative sanction order copy"", ""Latest geo-tagged site photographs validating physical construction"", ""Measurement Book extract signed by competent authority"", ""Implementing agency completion certificate copy"", ""Detailed project cost estimate and technical approvals"", ""Itemized vendor bills and payment check disbursement receipts"", ""Project sanction verification documentation matching related ID scopes"", ""Implementing agency certification verifying no physical work overlaps"", ""District recommendation date logs and submission timeline audit""]",Risk indicators identify records that may warrant further review. They do not establish wrongdoing or corruption.
118,2,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",SHRI Rajeev Chandrashekhar,Karnataka,Sitting Rajya Sabha,500000.0,HIGH,61.0,exact_duplicate,critical,RED,39.0,HOLD_AND_INSPECT,"Case exhibits high/critical investigation priority, indicating substantial statistical anomaly profile.",local,26,500000.0,0.0,1.0,not_available,,"[{""evidence_type"": ""allocation_amount"", ""status"": ""available"", ""value"": 500000.0, ""unit"": ""INR"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Project allocation amount of INR 500,000 is available"", ""confidence"": 1.0}, {""evidence_type"": ""mp_name"", ""status"": ""available"", ""value"": ""SHRI Rajeev Chandrashekhar"", ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Member of Parliament is recorded as 'SHRI Rajeev Chandrashekhar'"", ""confidence"": 1.0}, {""evidence_type"": ""location"", ""status"": ""available"", ""value"": {""state"": ""Karnataka"", ""constituency"": ""Sitting Rajya Sabha""}, ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Located in State: 'Karnataka', Constituency: 'Sitting Rajya Sabha'"", ""confidence"": 1.0}, {""evidence_type"": ""recommended_date"", ""status"": ""available"", ""value"": ""2024-03-03"", ""unit"": ""date"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Project recommended date is 2024-03-03 (age: 12 days, classification: aging)"", ""confidence"": 1.0}, {""evidence_type"": ""work_type"", ""status"": ""available"", ""value"": ""road"", ""unit"": ""text"", ""source"": ""mplads_features.csv"", ""explanation"": ""Work category classified as 'road'"", ""confidence"": 0.9}, {""evidence_type"": ""work_description"", ""status"": ""available"", ""value"": ""NA - Construction of roads, link roads, pathways or any other road with or without drainage system"", ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Original work description is available"", ""confidence"": 1.0}, {""evidence_type"": ""peer_comparison_count"", ""status"": ""derived"", ""value"": 26, ""unit"": ""count"", ""source"": ""peer_benchmark.py"", ""explanation"": ""Identified 26 peers in reference comparison group (status: success)"", ""confidence"": 0.95}, {""evidence_type"": ""peer_amount_ratio"", ""status"": ""derived"", ""value"": 1.0, ""unit"": ""ratio"", ""source"": ""peer_benchmark.py"", ""explanation"": ""Ratio of project amount to median peer amount is 1.00"", ""confidence"": 0.95}, {""evidence_type"": ""priority_scoring"", ""status"": ""derived"", ""value"": {""level"": ""HIGH"", ""score"": 61.0}, ""unit"": ""score"", ""source"": ""investigation_cases.json"", ""explanation"": ""Investigation priority level is HIGH (score: 61.0)"", ""confidence"": 1.0}, {""evidence_type"": ""detector_triggers"", ""status"": ""derived"", ""value"": [""cost"", ""exact_duplicate"", ""pattern""], ""unit"": ""list"", ""source"": ""investigation_cases.json"", ""explanation"": ""Active detectors triggered: cost, exact_duplicate, pattern"", ""confidence"": 1.0}, {""evidence_type"": ""vendor_name"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Vendor information is not captured in the current public database"", ""confidence"": 1.0}, {""evidence_type"": ""site_photograph"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Physical progress site photographs are not linked in the current schema"", ""confidence"": 1.0}, {""evidence_type"": ""measurement_book_extract"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Audited engineering Measurement Book logs are missing"", ""confidence"": 1.0}, {""evidence_type"": ""sanction_order"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Official administrative project sanction order document is unavailable"", ""confidence"": 1.0}, {""evidence_type"": ""payment_details"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Bank transaction details and check disbursements are not available"", ""confidence"": 1.0}, {""evidence_type"": ""physical_progress"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Physical construction progress percentage is not available"", ""confidence"": 1.0}, {""evidence_type"": ""fund_utilization"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Actual fund utilization percentage is not available"", ""confidence"": 1.0}]","[""Official administrative sanction order copy"", ""Latest geo-tagged site photographs validating physical construction"", ""Measurement Book extract signed by competent authority"", ""Implementing agency completion certificate copy"", ""Detailed project cost estimate and technical approvals"", ""Itemized vendor bills and payment check disbursement receipts"", ""Project sanction verification documentation matching related ID scopes"", ""Implementing agency certification verifying no physical work overlaps"", ""District recommendation date logs and submission timeline audit""]",Risk indicators identify records that may warrant further review. They do not establish wrongdoing or corruption.
120,3,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",SHRI Rajeev Chandrashekhar,Karnataka,Sitting Rajya Sabha,500000.0,HIGH,61.0,exact_duplicate,critical,RED,39.0,HOLD_AND_INSPECT,"Case exhibits high/critical investigation priority, indicating substantial statistical anomaly profile.",local,26,500000.0,0.0,1.0,not_available,,"[{""evidence_type"": ""allocation_amount"", ""status"": ""available"", ""value"": 500000.0, ""unit"": ""INR"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Project allocation amount of INR 500,000 is available"", ""confidence"": 1.0}, {""evidence_type"": ""mp_name"", ""status"": ""available"", ""value"": ""SHRI Rajeev Chandrashekhar"", ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Member of Parliament is recorded as 'SHRI Rajeev Chandrashekhar'"", ""confidence"": 1.0}, {""evidence_type"": ""location"", ""status"": ""available"", ""value"": {""state"": ""Karnataka"", ""constituency"": ""Sitting Rajya Sabha""}, ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Located in State: 'Karnataka', Constituency: 'Sitting Rajya Sabha'"", ""confidence"": 1.0}, {""evidence_type"": ""recommended_date"", ""status"": ""available"", ""value"": ""2024-03-03"", ""unit"": ""date"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Project recommended date is 2024-03-03 (age: 12 days, classification: aging)"", ""confidence"": 1.0}, {""evidence_type"": ""work_type"", ""status"": ""available"", ""value"": ""road"", ""unit"": ""text"", ""source"": ""mplads_features.csv"", ""explanation"": ""Work category classified as 'road'"", ""confidence"": 0.9}, {""evidence_type"": ""work_description"", ""status"": ""available"", ""value"": ""NA - Construction of roads, link roads, pathways or any other road with or without drainage system"", ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Original work description is available"", ""confidence"": 1.0}, {""evidence_type"": ""peer_comparison_count"", ""status"": ""derived"", ""value"": 26, ""unit"": ""count"", ""source"": ""peer_benchmark.py"", ""explanation"": ""Identified 26 peers in reference comparison group (status: success)"", ""confidence"": 0.95}, {""evidence_type"": ""peer_amount_ratio"", ""status"": ""derived"", ""value"": 1.0, ""unit"": ""ratio"", ""source"": ""peer_benchmark.py"", ""explanation"": ""Ratio of project amount to median peer amount is 1.00"", ""confidence"": 0.95}, {""evidence_type"": ""priority_scoring"", ""status"": ""derived"", ""value"": {""level"": ""HIGH"", ""score"": 61.0}, ""unit"": ""score"", ""source"": ""investigation_cases.json"", ""explanation"": ""Investigation priority level is HIGH (score: 61.0)"", ""confidence"": 1.0}, {""evidence_type"": ""detector_triggers"", ""status"": ""derived"", ""value"": [""cost"", ""exact_duplicate"", ""pattern""], ""unit"": ""list"", ""source"": ""investigation_cases.json"", ""explanation"": ""Active detectors triggered: cost, exact_duplicate, pattern"", ""confidence"": 1.0}, {""evidence_type"": ""vendor_name"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Vendor information is not captured in the current public database"", ""confidence"": 1.0}, {""evidence_type"": ""site_photograph"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Physical progress site photographs are not linked in the current schema"", ""confidence"": 1.0}, {""evidence_type"": ""measurement_book_extract"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Audited engineering Measurement Book logs are missing"", ""confidence"": 1.0}, {""evidence_type"": ""sanction_order"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Official administrative project sanction order document is unavailable"", ""confidence"": 1.0}, {""evidence_type"": ""payment_details"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Bank transaction details and check disbursements are not available"", ""confidence"": 1.0}, {""evidence_type"": ""physical_progress"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Physical construction progress percentage is not available"", ""confidence"": 1.0}, {""evidence_type"": ""fund_utilization"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Actual fund utilization percentage is not available"", ""confidence"": 1.0}]","[""Official administrative sanction order copy"", ""Latest geo-tagged site photographs validating physical construction"", ""Measurement Book extract signed by competent authority"", ""Implementing agency completion certificate copy"", ""Detailed project cost estimate and technical approvals"", ""Itemized vendor bills and payment check disbursement receipts"", ""Project sanction verification documentation matching related ID scopes"", ""Implementing agency certification verifying no physical work overlaps"", ""District recommendation date logs and submission timeline audit""]",Risk indicators identify records that may warrant further review. They do not establish wrongdoing or corruption.
148,4,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",SHRI Rajeev Chandrashekhar,Karnataka,Sitting Rajya Sabha,500000.0,HIGH,61.0,exact_duplicate,critical,RED,39.0,HOLD_AND_INSPECT,"Case exhibits high/critical investigation priority, indicating substantial statistical anomaly profile.",local,26,500000.0,0.0,1.0,not_available,,"[{""evidence_type"": ""allocation_amount"", ""status"": ""available"", ""value"": 500000.0, ""unit"": ""INR"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Project allocation amount of INR 500,000 is available"", ""confidence"": 1.0}, {""evidence_type"": ""mp_name"", ""status"": ""available"", ""value"": ""SHRI Rajeev Chandrashekhar"", ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Member of Parliament is recorded as 'SHRI Rajeev Chandrashekhar'"", ""confidence"": 1.0}, {""evidence_type"": ""location"", ""status"": ""available"", ""value"": {""state"": ""Karnataka"", ""constituency"": ""Sitting Rajya Sabha""}, ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Located in State: 'Karnataka', Constituency: 'Sitting Rajya Sabha'"", ""confidence"": 1.0}, {""evidence_type"": ""recommended_date"", ""status"": ""available"", ""value"": ""2024-03-03"", ""unit"": ""date"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Project recommended date is 2024-03-03 (age: 12 days, classification: aging)"", ""confidence"": 1.0}, {""evidence_type"": ""work_type"", ""status"": ""available"", ""value"": ""road"", ""unit"": ""text"", ""source"": ""mplads_features.csv"", ""explanation"": ""Work category classified as 'road'"", ""confidence"": 0.9}, {""evidence_type"": ""work_description"", ""status"": ""available"", ""value"": ""NA - Construction of roads, link roads, pathways or any other road with or without drainage system"", ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Original work description is available"", ""confidence"": 1.0}, {""evidence_type"": ""peer_comparison_count"", ""status"": ""derived"", ""value"": 26, ""unit"": ""count"", ""source"": ""peer_benchmark.py"", ""explanation"": ""Identified 26 peers in reference comparison group (status: success)"", ""confidence"": 0.95}, {""evidence_type"": ""peer_amount_ratio"", ""status"": ""derived"", ""value"": 1.0, ""unit"": ""ratio"", ""source"": ""peer_benchmark.py"", ""explanation"": ""Ratio of project amount to median peer amount is 1.00"", ""confidence"": 0.95}, {""evidence_type"": ""priority_scoring"", ""status"": ""derived"", ""value"": {""level"": ""HIGH"", ""score"": 61.0}, ""unit"": ""score"", ""source"": ""investigation_cases.json"", ""explanation"": ""Investigation priority level is HIGH (score: 61.0)"", ""confidence"": 1.0}, {""evidence_type"": ""detector_triggers"", ""status"": ""derived"", ""value"": [""cost"", ""exact_duplicate"", ""pattern""], ""unit"": ""list"", ""source"": ""investigation_cases.json"", ""explanation"": ""Active detectors triggered: cost, exact_duplicate, pattern"", ""confidence"": 1.0}, {""evidence_type"": ""vendor_name"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Vendor information is not captured in the current public database"", ""confidence"": 1.0}, {""evidence_type"": ""site_photograph"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Physical progress site photographs are not linked in the current schema"", ""confidence"": 1.0}, {""evidence_type"": ""measurement_book_extract"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Audited engineering Measurement Book logs are missing"", ""confidence"": 1.0}, {""evidence_type"": ""sanction_order"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Official administrative project sanction order document is unavailable"", ""confidence"": 1.0}, {""evidence_type"": ""payment_details"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Bank transaction details and check disbursements are not available"", ""confidence"": 1.0}, {""evidence_type"": ""physical_progress"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Physical construction progress percentage is not available"", ""confidence"": 1.0}, {""evidence_type"": ""fund_utilization"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Actual fund utilization percentage is not available"", ""confidence"": 1.0}]","[""Official administrative sanction order copy"", ""Latest geo-tagged site photographs validating physical construction"", ""Measurement Book extract signed by competent authority"", ""Implementing agency completion certificate copy"", ""Detailed project cost estimate and technical approvals"", ""Itemized vendor bills and payment check disbursement receipts"", ""Project sanction verification documentation matching related ID scopes"", ""Implementing agency certification verifying no physical work overlaps"", ""District recommendation date logs and submission timeline audit""]",Risk indicators identify records that may warrant further review. They do not establish wrongdoing or corruption.
149,5,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",SHRI Rajeev Chandrashekhar,Karnataka,Sitting Rajya Sabha,500000.0,HIGH,61.0,exact_duplicate,critical,RED,39.0,HOLD_AND_INSPECT,"Case exhibits high/critical investigation priority, indicating substantial statistical anomaly profile.",local,26,500000.0,0.0,1.0,not_available,,"[{""evidence_type"": ""allocation_amount"", ""status"": ""available"", ""value"": 500000.0, ""unit"": ""INR"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Project allocation amount of INR 500,000 is available"", ""confidence"": 1.0}, {""evidence_type"": ""mp_name"", ""status"": ""available"", ""value"": ""SHRI Rajeev Chandrashekhar"", ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Member of Parliament is recorded as 'SHRI Rajeev Chandrashekhar'"", ""confidence"": 1.0}, {""evidence_type"": ""location"", ""status"": ""available"", ""value"": {""state"": ""Karnataka"", ""constituency"": ""Sitting Rajya Sabha""}, ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Located in State: 'Karnataka', Constituency: 'Sitting Rajya Sabha'"", ""confidence"": 1.0}, {""evidence_type"": ""recommended_date"", ""status"": ""available"", ""value"": ""2024-03-03"", ""unit"": ""date"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Project recommended date is 2024-03-03 (age: 12 days, classification: aging)"", ""confidence"": 1.0}, {""evidence_type"": ""work_type"", ""status"": ""available"", ""value"": ""road"", ""unit"": ""text"", ""source"": ""mplads_features.csv"", ""explanation"": ""Work category classified as 'road'"", ""confidence"": 0.9}, {""evidence_type"": ""work_description"", ""status"": ""available"", ""value"": ""NA - Construction of roads, link roads, pathways or any other road with or without drainage system"", ""unit"": ""text"", ""source"": ""mplads_clean.csv"", ""explanation"": ""Original work description is available"", ""confidence"": 1.0}, {""evidence_type"": ""peer_comparison_count"", ""status"": ""derived"", ""value"": 26, ""unit"": ""count"", ""source"": ""peer_benchmark.py"", ""explanation"": ""Identified 26 peers in reference comparison group (status: success)"", ""confidence"": 0.95}, {""evidence_type"": ""peer_amount_ratio"", ""status"": ""derived"", ""value"": 1.0, ""unit"": ""ratio"", ""source"": ""peer_benchmark.py"", ""explanation"": ""Ratio of project amount to median peer amount is 1.00"", ""confidence"": 0.95}, {""evidence_type"": ""priority_scoring"", ""status"": ""derived"", ""value"": {""level"": ""HIGH"", ""score"": 61.0}, ""unit"": ""score"", ""source"": ""investigation_cases.json"", ""explanation"": ""Investigation priority level is HIGH (score: 61.0)"", ""confidence"": 1.0}, {""evidence_type"": ""detector_triggers"", ""status"": ""derived"", ""value"": [""cost"", ""exact_duplicate"", ""pattern""], ""unit"": ""list"", ""source"": ""investigation_cases.json"", ""explanation"": ""Active detectors triggered: cost, exact_duplicate, pattern"", ""confidence"": 1.0}, {""evidence_type"": ""vendor_name"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Vendor information is not captured in the current public database"", ""confidence"": 1.0}, {""evidence_type"": ""site_photograph"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Physical progress site photographs are not linked in the current schema"", ""confidence"": 1.0}, {""evidence_type"": ""measurement_book_extract"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Audited engineering Measurement Book logs are missing"", ""confidence"": 1.0}, {""evidence_type"": ""sanction_order"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Official administrative project sanction order document is unavailable"", ""confidence"": 1.0}, {""evidence_type"": ""payment_details"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Bank transaction details and check disbursements are not available"", ""confidence"": 1.0}, {""evidence_type"": ""physical_progress"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Physical construction progress percentage is not available"", ""confidence"": 1.0}, {""evidence_type"": ""fund_utilization"", ""status"": ""not_available_in_current_dataset"", ""value"": null, ""unit"": ""none"", ""source"": ""external"", ""explanation"": ""Actual fund utilization percentage is not available"", ""confidence"": 1.0}]","[""Official administrative sanction order copy"", ""Latest geo-tagged site photographs validating physical construction"", ""Measurement Book extract signed by competent authority"", ""Implementing agency completion certificate copy"", ""Detailed project cost estimate and technical approvals"", ""Itemized vendor bills and payment check disbursement receipts"", ""Project sanction verification documentation matching related ID scopes"", ""Implementing agency certification verifying no physical work overlaps"", ""District recommendation date logs and submission timeline audit""]",Risk indicators identify records that may warrant further review. They do not establish wrongdoing or corruption.
